X,Y,SAMPLE_1
479506.550,620991.155,86
479516.550,620991.155,86
479526.550,620991.155,86
479536.550,620991.155,86
479546.550,620991.155,86
479556.550,620991.155,86
479566.550,620991.155,86
479576.550,620991.155,86
479586.550,620991.155,86
479596.550,620991.155,86
479606.550,620991.155,86
479616.550,620991.155,86
479626.550,620991.155,86
479636.550,620991.155,86
479646.550,620991.155,86
479656.550,620991.155,86
479666.550,620991.155,86
479676.550,620991.155,86
479686.550,620991.155,86
479696.550,620991.155,86
479706.550,620991.155,86
479716.550,620991.155,86
479726.550,620991.155,86
479736.550,620991.155,86
479746.550,620991.155,91
479756.550,620991.155,91
479766.550,620991.155,91
479776.550,620991.155,91
479786.550,620991.155,91
479796.550,620991.155,91
479806.550,620991.155,91
479816.550,620991.155,91
479826.550,620991.155,91
479836.550,620991.155,86
479846.550,620991.155,86
479856.550,620991.155,86
479866.550,620991.155,86
479876.550,620991.155,86
479886.550,620991.155,86
479896.550,620991.155,86
479906.550,620991.155,86
479916.550,620991.155,86
479926.550,620991.155,86
479936.550,620991.155,100
479946.550,620991.155,100
479956.550,620991.155,100
479966.550,620991.155,100
479976.550,620991.155,100
479986.550,620991.155,100
479996.550,620991.155,100
480006.550,620991.155,100
480016.550,620991.155,100
480026.550,620991.155,115
480036.550,620991.155,115
480046.550,620991.155,115
480056.550,620991.155,115
480066.550,620991.155,115
480076.550,620991.155,115
480086.550,620991.155,115
480096.550,620991.155,115
480106.550,620991.155,115
480116.550,620991.155,123
480126.550,620991.155,123
480136.550,620991.155,123
480146.550,620991.155,123
480156.550,620991.155,123
480166.550,620991.155,123
480176.550,620991.155,123
480186.550,620991.155,123
480196.550,620991.155,123
480206.550,620991.155,116
480216.550,620991.155,116
480226.550,620991.155,116
480236.550,620991.155,116
480246.550,620991.155,116
480256.550,620991.155,116
480266.550,620991.155,116
480276.550,620991.155,116
480286.550,620991.155,116
480296.550,620991.155,116
480306.550,620991.155,108
480316.550,620991.155,108
480326.550,620991.155,108
480336.550,620991.155,108
480346.550,620991.155,108
480356.550,620991.155,108
480366.550,620991.155,108
480376.550,620991.155,108
480386.550,620991.155,108
480396.550,620991.155,100
480406.550,620991.155,100
480416.550,620991.155,100
480426.550,620991.155,100
480436.550,620991.155,100
480446.550,620991.155,100
480456.550,620991.155,100
480466.550,620991.155,100
480476.550,620991.155,100
480486.550,620991.155,105
480496.550,620991.155,105
480506.550,620991.155,105
480516.550,620991.155,105
480526.550,620991.155,105
480536.550,620991.155,105
480546.550,620991.155,105
480556.550,620991.155,105
480566.550,620991.155,105
480576.550,620991.155,115
480586.550,620991.155,115
480596.550,620991.155,115
480606.550,620991.155,115
480616.550,620991.155,115
480626.550,620991.155,115
480636.550,620991.155,115
480646.550,620991.155,115
480656.550,620991.155,115
480666.550,620991.155,110
480676.550,620991.155,110
480686.550,620991.155,110
480696.550,620991.155,110
480706.550,620991.155,110
480716.550,620991.155,110
480726.550,620991.155,110
480736.550,620991.155,110
480746.550,620991.155,110
480756.550,620991.155,110
480766.550,620991.155,103
480776.550,620991.155,103
480786.550,620991.155,103
480796.550,620991.155,103
480806.550,620991.155,103
480816.550,620991.155,103
480826.550,620991.155,103
480836.550,620991.155,103
480846.550,620991.155,103
480856.550,620991.155,104
480866.550,620991.155,104
480876.550,620991.155,104
480886.550,620991.155,104
480896.550,620991.155,104
480906.550,620991.155,104
480916.550,620991.155,104
480926.550,620991.155,104
480936.550,620991.155,104
480946.550,620991.155,86
480956.550,620991.155,86
480966.550,620991.155,86
480976.550,620991.155,86
480986.550,620991.155,86
480996.550,620991.155,86
481006.550,620991.155,86
481016.550,620991.155,86
481026.550,620991.155,86
481036.550,620991.155,86
481046.550,620991.155,86
481056.550,620991.155,86
481066.550,620991.155,86
481076.550,620991.155,86
481086.550,620991.155,86
481096.550,620991.155,86
481106.550,620991.155,86
481116.550,620991.155,86
481126.550,620991.155,86
481136.550,620991.155,109
481146.550,620991.155,109
481156.550,620991.155,109
481166.550,620991.155,109
481176.550,620991.155,109
481186.550,620991.155,109
481196.550,620991.155,109
481206.550,620991.155,109
481216.550,620991.155,109
481226.550,620991.155,113
481236.550,620991.155,113
481246.550,620991.155,113
481256.550,620991.155,113
481266.550,620991.155,113
481276.550,620991.155,113
481286.550,620991.155,113
481296.550,620991.155,113
481306.550,620991.155,113
481316.550,620991.155,114
481326.550,620991.155,114
481336.550,620991.155,114
481346.550,620991.155,114
481356.550,620991.155,114
481366.550,620991.155,114
481376.550,620991.155,114
481386.550,620991.155,114
481396.550,620991.155,114
481406.550,620991.155,121
481416.550,620991.155,121
481426.550,620991.155,121
481436.550,620991.155,121
481446.550,620991.155,121
481456.550,620991.155,121
481466.550,620991.155,121
481476.550,620991.155,121
481486.550,620991.155,121
481496.550,620991.155,111
481506.550,620991.155,111
481516.550,620991.155,111
481526.550,620991.155,111
481536.550,620991.155,111
481546.550,620991.155,111
481556.550,620991.155,111
481566.550,620991.155,111
481576.550,620991.155,111
481586.550,620991.155,111
481596.550,620991.155,86
481606.550,620991.155,86
481616.550,620991.155,86
481626.550,620991.155,86
481636.550,620991.155,86
481646.550,620991.155,86
481656.550,620991.155,86
481666.550,620991.155,86
481676.550,620991.155,86
481686.550,620991.155,98
481696.550,620991.155,98
481706.550,620991.155,98
481716.550,620991.155,98
481726.550,620991.155,98
481736.550,620991.155,98
481746.550,620991.155,98
481756.550,620991.155,98
481766.550,620991.155,98
481776.550,620991.155,113
481786.550,620991.155,113
481796.550,620991.155,113
481806.550,620991.155,113
481816.550,620991.155,113
481826.550,620991.155,113
481836.550,620991.155,113
481846.550,620991.155,113
481856.550,620991.155,113
481866.550,620991.155,119
481876.550,620991.155,119
481886.550,620991.155,119
481896.550,620991.155,119
481906.550,620991.155,119
481916.550,620991.155,119
481926.550,620991.155,119
481936.550,620991.155,119
481946.550,620991.155,119
481956.550,620991.155,119
481966.550,620991.155,127
481976.550,620991.155,127
481986.550,620991.155,127
481996.550,620991.155,127
482006.550,620991.155,127
482016.550,620991.155,127
482026.550,620991.155,127
482036.550,620991.155,127
482046.550,620991.155,127
482056.550,620991.155,129
482066.550,620991.155,129
482076.550,620991.155,129
482086.550,620991.155,129
482096.550,620991.155,129
482106.550,620991.155,129
482116.550,620991.155,129
482126.550,620991.155,129
482136.550,620991.155,129
482146.550,620991.155,143
482156.550,620991.155,143
482166.550,620991.155,143
482176.550,620991.155,143
482186.550,620991.155,143
482196.550,620991.155,143
482206.550,620991.155,143
482216.550,620991.155,143
482226.550,620991.155,143
482236.550,620991.155,149
482246.550,620991.155,149
482256.550,620991.155,149
482266.550,620991.155,149
482276.550,620991.155,149
482286.550,620991.155,149
482296.550,620991.155,149
482306.550,620991.155,149
482316.550,620991.155,149
482326.550,620991.155,149
482336.550,620991.155,141
482346.550,620991.155,141
482356.550,620991.155,141
482366.550,620991.155,141
482376.550,620991.155,141
482386.550,620991.155,141
482396.550,620991.155,141
482406.550,620991.155,141
482416.550,620991.155,141
482426.550,620991.155,124
482436.550,620991.155,124
482446.550,620991.155,124
482456.550,620991.155,124
482466.550,620991.155,124
482476.550,620991.155,124
482486.550,620991.155,124
482496.550,620991.155,124
482506.550,620991.155,124
482516.550,620991.155,116
482526.550,620991.155,116
482536.550,620991.155,116
482546.550,620991.155,116
482556.550,620991.155,116
482566.550,620991.155,116
482576.550,620991.155,116
482586.550,620991.155,116
482596.550,620991.155,116
482606.550,620991.155,136
482616.550,620991.155,136
482626.550,620991.155,136
482636.550,620991.155,136
482646.550,620991.155,136
482656.550,620991.155,136
482666.550,620991.155,136
482676.550,620991.155,136
482686.550,620991.155,136
482696.550,620991.155,153
482706.550,620991.155,153
482716.550,620991.155,153
482726.550,620991.155,153
482736.550,620991.155,153
482746.550,620991.155,153
482756.550,620991.155,153
482766.550,620991.155,153
482776.550,620991.155,153
482786.550,620991.155,153
482796.550,620991.155,141
482806.550,620991.155,141
482816.550,620991.155,141
482826.550,620991.155,141
482836.550,620991.155,141
482846.550,620991.155,141
482856.550,620991.155,141
482866.550,620991.155,141
482876.550,620991.155,141
482886.550,620991.155,108
482896.550,620991.155,108
482906.550,620991.155,108
482916.550,620991.155,108
482926.550,620991.155,108
482936.550,620991.155,108
482946.550,620991.155,108
482956.550,620991.155,108
482966.550,620991.155,108
482976.550,620991.155,93
482986.550,620991.155,93
482996.550,620991.155,93
483006.550,620991.155,93
483016.550,620991.155,93
479236.550,620981.155,86
479246.550,620981.155,86
479256.550,620981.155,86
479266.550,620981.155,86
479276.550,620981.155,86
479286.550,620981.155,86
479296.550,620981.155,86
479306.550,620981.155,86
479316.550,620981.155,86
479326.550,620981.155,86
479336.550,620981.155,86
479346.550,620981.155,86
479356.550,620981.155,86
479366.550,620981.155,86
479376.550,620981.155,86
479386.550,620981.155,86
479396.550,620981.155,86
479406.550,620981.155,86
479416.550,620981.155,86
479426.550,620981.155,86
479436.550,620981.155,86
479446.550,620981.155,86
479456.550,620981.155,86
479466.550,620981.155,86
479476.550,620981.155,86
479486.550,620981.155,86
479496.550,620981.155,86
479506.550,620981.155,86
479516.550,620981.155,86
479526.550,620981.155,86
479536.550,620981.155,86
479546.550,620981.155,86
479556.550,620981.155,86
479566.550,620981.155,86
479576.550,620981.155,86
479586.550,620981.155,86
479596.550,620981.155,86
479606.550,620981.155,86
479616.550,620981.155,86
479626.550,620981.155,86
479636.550,620981.155,86
479646.550,620981.155,86
479656.550,620981.155,86
479666.550,620981.155,86
479676.550,620981.155,86
479686.550,620981.155,86
479696.550,620981.155,86
479706.550,620981.155,86
479716.550,620981.155,86
479726.550,620981.155,86
479736.550,620981.155,86
479746.550,620981.155,91
479756.550,620981.155,91
479766.550,620981.155,91
479776.550,620981.155,91
479786.550,620981.155,91
479796.550,620981.155,91
479806.550,620981.155,91
479816.550,620981.155,91
479826.550,620981.155,91
479836.550,620981.155,86
479846.550,620981.155,86
479856.550,620981.155,86
479866.550,620981.155,86
479876.550,620981.155,86
479886.550,620981.155,86
479896.550,620981.155,86
479906.550,620981.155,86
479916.550,620981.155,86
479926.550,620981.155,86
479936.550,620981.155,100
479946.550,620981.155,100
479956.550,620981.155,100
479966.550,620981.155,100
479976.550,620981.155,100
479986.550,620981.155,100
479996.550,620981.155,100
480006.550,620981.155,100
480016.550,620981.155,100
480026.550,620981.155,115
480036.550,620981.155,115
480046.550,620981.155,115
480056.550,620981.155,115
480066.550,620981.155,115
480076.550,620981.155,115
480086.550,620981.155,115
480096.550,620981.155,115
480106.550,620981.155,115
480116.550,620981.155,123
480126.550,620981.155,123
480136.550,620981.155,123
480146.550,620981.155,123
480156.550,620981.155,123
480166.550,620981.155,123
480176.550,620981.155,123
480186.550,620981.155,123
480196.550,620981.155,123
480206.550,620981.155,116
480216.550,620981.155,116
480226.550,620981.155,116
480236.550,620981.155,116
480246.550,620981.155,116
480256.550,620981.155,116
480266.550,620981.155,116
480276.550,620981.155,116
480286.550,620981.155,116
480296.550,620981.155,116
480306.550,620981.155,108
480316.550,620981.155,108
480326.550,620981.155,108
480336.550,620981.155,108
480346.550,620981.155,108
480356.550,620981.155,108
480366.550,620981.155,108
480376.550,620981.155,108
480386.550,620981.155,108
480396.550,620981.155,100
480406.550,620981.155,100
480416.550,620981.155,100
480426.550,620981.155,100
480436.550,620981.155,100
480446.550,620981.155,100
480456.550,620981.155,100
480466.550,620981.155,100
480476.550,620981.155,100
480486.550,620981.155,105
480496.550,620981.155,105
480506.550,620981.155,105
480516.550,620981.155,105
480526.550,620981.155,105
480536.550,620981.155,105
480546.550,620981.155,105
480556.550,620981.155,105
480566.550,620981.155,105
480576.550,620981.155,115
480586.550,620981.155,115
480596.550,620981.155,115
480606.550,620981.155,115
480616.550,620981.155,115
480626.550,620981.155,115
480636.550,620981.155,115
480646.550,620981.155,115
480656.550,620981.155,115
480666.550,620981.155,110
480676.550,620981.155,110
480686.550,620981.155,110
480696.550,620981.155,110
480706.550,620981.155,110
480716.550,620981.155,110
480726.550,620981.155,110
480736.550,620981.155,110
480746.550,620981.155,110
480756.550,620981.155,110
480766.550,620981.155,103
480776.550,620981.155,103
480786.550,620981.155,103
480796.550,620981.155,103
480806.550,620981.155,103
480816.550,620981.155,103
480826.550,620981.155,103
480836.550,620981.155,103
480846.550,620981.155,103
480856.550,620981.155,104
480866.550,620981.155,104
480876.550,620981.155,104
480886.550,620981.155,104
480896.550,620981.155,104
480906.550,620981.155,104
480916.550,620981.155,104
480926.550,620981.155,104
480936.550,620981.155,104
480946.550,620981.155,86
480956.550,620981.155,86
480966.550,620981.155,86
480976.550,620981.155,86
480986.550,620981.155,86
480996.550,620981.155,86
481006.550,620981.155,86
481016.550,620981.155,86
481026.550,620981.155,86
481036.550,620981.155,86
481046.550,620981.155,86
481056.550,620981.155,86
481066.550,620981.155,86
481076.550,620981.155,86
481086.550,620981.155,86
481096.550,620981.155,86
481106.550,620981.155,86
481116.550,620981.155,86
481126.550,620981.155,86
481136.550,620981.155,109
481146.550,620981.155,109
481156.550,620981.155,109
481166.550,620981.155,109
481176.550,620981.155,109
481186.550,620981.155,109
481196.550,620981.155,109
481206.550,620981.155,109
481216.550,620981.155,109
481226.550,620981.155,113
481236.550,620981.155,113
481246.550,620981.155,113
481256.550,620981.155,113
481266.550,620981.155,113
481276.550,620981.155,113
481286.550,620981.155,113
481296.550,620981.155,113
481306.550,620981.155,113
481316.550,620981.155,114
481326.550,620981.155,114
481336.550,620981.155,114
481346.550,620981.155,114
481356.550,620981.155,114
481366.550,620981.155,114
481376.550,620981.155,114
481386.550,620981.155,114
481396.550,620981.155,114
481406.550,620981.155,121
481416.550,620981.155,121
481426.550,620981.155,121
481436.550,620981.155,121
481446.550,620981.155,121
481456.550,620981.155,121
481466.550,620981.155,121
481476.550,620981.155,121
481486.550,620981.155,121
481496.550,620981.155,111
481506.550,620981.155,111
481516.550,620981.155,111
481526.550,620981.155,111
481536.550,620981.155,111
481546.550,620981.155,111
481556.550,620981.155,111
481566.550,620981.155,111
481576.550,620981.155,111
481586.550,620981.155,111
481596.550,620981.155,86
481606.550,620981.155,86
481616.550,620981.155,86
481626.550,620981.155,86
481636.550,620981.155,86
481646.550,620981.155,86
481656.550,620981.155,86
481666.550,620981.155,86
481676.550,620981.155,86
481686.550,620981.155,98
481696.550,620981.155,98
481706.550,620981.155,98
481716.550,620981.155,98
481726.550,620981.155,98
481736.550,620981.155,98
481746.550,620981.155,98
481756.550,620981.155,98
481766.550,620981.155,98
481776.550,620981.155,113
481786.550,620981.155,113
481796.550,620981.155,113
481806.550,620981.155,113
481816.550,620981.155,113
481826.550,620981.155,113
481836.550,620981.155,113
481846.550,620981.155,113
481856.550,620981.155,113
481866.550,620981.155,119
481876.550,620981.155,119
481886.550,620981.155,119
481896.550,620981.155,119
481906.550,620981.155,119
481916.550,620981.155,119
481926.550,620981.155,119
481936.550,620981.155,119
481946.550,620981.155,119
481956.550,620981.155,119
481966.550,620981.155,127
481976.550,620981.155,127
481986.550,620981.155,127
481996.550,620981.155,127
482006.550,620981.155,127
482016.550,620981.155,127
482026.550,620981.155,127
482036.550,620981.155,127
482046.550,620981.155,127
482056.550,620981.155,129
482066.550,620981.155,129
482076.550,620981.155,129
482086.550,620981.155,129
482096.550,620981.155,129
482106.550,620981.155,129
482116.550,620981.155,129
482126.550,620981.155,129
482136.550,620981.155,129
482146.550,620981.155,143
482156.550,620981.155,143
482166.550,620981.155,143
482176.550,620981.155,143
482186.550,620981.155,143
482196.550,620981.155,143
482206.550,620981.155,143
482216.550,620981.155,143
482226.550,620981.155,143
482236.550,620981.155,149
482246.550,620981.155,149
482256.550,620981.155,149
482266.550,620981.155,149
482276.550,620981.155,149
482286.550,620981.155,149
482296.550,620981.155,149
482306.550,620981.155,149
482316.550,620981.155,149
482326.550,620981.155,149
482336.550,620981.155,141
482346.550,620981.155,141
482356.550,620981.155,141
482366.550,620981.155,141
482376.550,620981.155,141
482386.550,620981.155,141
482396.550,620981.155,141
482406.550,620981.155,141
482416.550,620981.155,141
482426.550,620981.155,124
482436.550,620981.155,124
482446.550,620981.155,124
482456.550,620981.155,124
482466.550,620981.155,124
482476.550,620981.155,124
482486.550,620981.155,124
482496.550,620981.155,124
482506.550,620981.155,124
482516.550,620981.155,116
482526.550,620981.155,116
482536.550,620981.155,116
482546.550,620981.155,116
482556.550,620981.155,116
482566.550,620981.155,116
482576.550,620981.155,116
482586.550,620981.155,116
482596.550,620981.155,116
482606.550,620981.155,136
482616.550,620981.155,136
482626.550,620981.155,136
482636.550,620981.155,136
482646.550,620981.155,136
482656.550,620981.155,136
482666.550,620981.155,136
482676.550,620981.155,136
482686.550,620981.155,136
482696.550,620981.155,153
482706.550,620981.155,153
482716.550,620981.155,153
482726.550,620981.155,153
482736.550,620981.155,153
482746.550,620981.155,153
482756.550,620981.155,153
482766.550,620981.155,153
482776.550,620981.155,153
482786.550,620981.155,153
482796.550,620981.155,141
482806.550,620981.155,141
482816.550,620981.155,141
482826.550,620981.155,141
482836.550,620981.155,141
482846.550,620981.155,141
482856.550,620981.155,141
482866.550,620981.155,141
482876.550,620981.155,141
482886.550,620981.155,108
482896.550,620981.155,108
482906.550,620981.155,108
482916.550,620981.155,108
482926.550,620981.155,108
482936.550,620981.155,108
482946.550,620981.155,108
482956.550,620981.155,108
482966.550,620981.155,108
482976.550,620981.155,93
482986.550,620981.155,93
482996.550,620981.155,93
483006.550,620981.155,93
483016.550,620981.155,93
479236.550,620971.155,86
479246.550,620971.155,86
479256.550,620971.155,86
479266.550,620971.155,86
479276.550,620971.155,86
479286.550,620971.155,86
479296.550,620971.155,86
479306.550,620971.155,86
479316.550,620971.155,86
479326.550,620971.155,86
479336.550,620971.155,86
479346.550,620971.155,86
479356.550,620971.155,86
479366.550,620971.155,86
479376.550,620971.155,86
479386.550,620971.155,86
479396.550,620971.155,86
479406.550,620971.155,86
479416.550,620971.155,86
479426.550,620971.155,86
479436.550,620971.155,86
479446.550,620971.155,86
479456.550,620971.155,86
479466.550,620971.155,86
479476.550,620971.155,86
479486.550,620971.155,86
479496.550,620971.155,86
479506.550,620971.155,86
479516.550,620971.155,86
479526.550,620971.155,86
479536.550,620971.155,86
479546.550,620971.155,86
479556.550,620971.155,86
479566.550,620971.155,86
479576.550,620971.155,86
479586.550,620971.155,86
479596.550,620971.155,86
479606.550,620971.155,86
479616.550,620971.155,86
479626.550,620971.155,86
479636.550,620971.155,86
479646.550,620971.155,86
479656.550,620971.155,98
479666.550,620971.155,98
479676.550,620971.155,98
479686.550,620971.155,98
479696.550,620971.155,98
479706.550,620971.155,98
479716.550,620971.155,98
479726.550,620971.155,98
479736.550,620971.155,98
479746.550,620971.155,98
479756.550,620971.155,98
479766.550,620971.155,98
479776.550,620971.155,98
479786.550,620971.155,98
479796.550,620971.155,98
479806.550,620971.155,98
479816.550,620971.155,98
479826.550,620971.155,98
479836.550,620971.155,97
479846.550,620971.155,97
479856.550,620971.155,97
479866.550,620971.155,97
479876.550,620971.155,97
479886.550,620971.155,97
479896.550,620971.155,97
479906.550,620971.155,97
479916.550,620971.155,97
479926.550,620971.155,97
479936.550,620971.155,101
479946.550,620971.155,101
479956.550,620971.155,101
479966.550,620971.155,101
479976.550,620971.155,101
479986.550,620971.155,101
479996.550,620971.155,101
480006.550,620971.155,101
480016.550,620971.155,101
480026.550,620971.155,106
480036.550,620971.155,106
480046.550,620971.155,106
480056.550,620971.155,106
480066.550,620971.155,106
480076.550,620971.155,106
480086.550,620971.155,106
480096.550,620971.155,106
480106.550,620971.155,106
480116.550,620971.155,112
480126.550,620971.155,112
480136.550,620971.155,112
480146.550,620971.155,112
480156.550,620971.155,112
480166.550,620971.155,112
480176.550,620971.155,112
480186.550,620971.155,112
480196.550,620971.155,112
480206.550,620971.155,106
480216.550,620971.155,106
480226.550,620971.155,106
480236.550,620971.155,106
480246.550,620971.155,106
480256.550,620971.155,106
480266.550,620971.155,106
480276.550,620971.155,106
480286.550,620971.155,106
480296.550,620971.155,106
480306.550,620971.155,98
480316.550,620971.155,98
480326.550,620971.155,98
480336.550,620971.155,98
480346.550,620971.155,98
480356.550,620971.155,98
480366.550,620971.155,98
480376.550,620971.155,98
480386.550,620971.155,98
480396.550,620971.155,105
480406.550,620971.155,105
480416.550,620971.155,105
480426.550,620971.155,105
480436.550,620971.155,105
480446.550,620971.155,105
480456.550,620971.155,105
480466.550,620971.155,105
480476.550,620971.155,105
480486.550,620971.155,104
480496.550,620971.155,104
480506.550,620971.155,104
480516.550,620971.155,104
480526.550,620971.155,104
480536.550,620971.155,104
480546.550,620971.155,104
480556.550,620971.155,104
480566.550,620971.155,104
480576.550,620971.155,102
480586.550,620971.155,102
480596.550,620971.155,102
480606.550,620971.155,102
480616.550,620971.155,102
480626.550,620971.155,102
480636.550,620971.155,102
480646.550,620971.155,102
480656.550,620971.155,102
480666.550,620971.155,105
480676.550,620971.155,105
480686.550,620971.155,105
480696.550,620971.155,105
480706.550,620971.155,105
480716.550,620971.155,105
480726.550,620971.155,105
480736.550,620971.155,105
480746.550,620971.155,105
480756.550,620971.155,105
480766.550,620971.155,103
480776.550,620971.155,103
480786.550,620971.155,103
480796.550,620971.155,103
480806.550,620971.155,103
480816.550,620971.155,103
480826.550,620971.155,103
480836.550,620971.155,103
480846.550,620971.155,103
480856.550,620971.155,99
480866.550,620971.155,99
480876.550,620971.155,99
480886.550,620971.155,99
480896.550,620971.155,99
480906.550,620971.155,99
480916.550,620971.155,99
480926.550,620971.155,99
480936.550,620971.155,99
480946.550,620971.155,86
480956.550,620971.155,86
480966.550,620971.155,86
480976.550,620971.155,86
480986.550,620971.155,86
480996.550,620971.155,86
481006.550,620971.155,86
481016.550,620971.155,86
481026.550,620971.155,86
481036.550,620971.155,99
481046.550,620971.155,99
481056.550,620971.155,99
481066.550,620971.155,99
481076.550,620971.155,99
481086.550,620971.155,99
481096.550,620971.155,99
481106.550,620971.155,99
481116.550,620971.155,99
481126.550,620971.155,99
481136.550,620971.155,102
481146.550,620971.155,102
481156.550,620971.155,102
481166.550,620971.155,102
481176.550,620971.155,102
481186.550,620971.155,102
481196.550,620971.155,102
481206.550,620971.155,102
481216.550,620971.155,102
481226.550,620971.155,104
481236.550,620971.155,104
481246.550,620971.155,104
481256.550,620971.155,104
481266.550,620971.155,104
481276.550,620971.155,104
481286.550,620971.155,104
481296.550,620971.155,104
481306.550,620971.155,104
481316.550,620971.155,115
481326.550,620971.155,115
481336.550,620971.155,115
481346.550,620971.155,115
481356.550,620971.155,115
481366.550,620971.155,115
481376.550,620971.155,115
481386.550,620971.155,115
481396.550,620971.155,115
481406.550,620971.155,119
481416.550,620971.155,119
481426.550,620971.155,119
481436.550,620971.155,119
481446.550,620971.155,119
481456.550,620971.155,119
481466.550,620971.155,119
481476.550,620971.155,119
481486.550,620971.155,119
481496.550,620971.155,101
481506.550,620971.155,101
481516.550,620971.155,101
481526.550,620971.155,101
481536.550,620971.155,101
481546.550,620971.155,101
481556.550,620971.155,101
481566.550,620971.155,111
481576.550,620971.155,111
481586.550,620971.155,111
481596.550,620971.155,86
481606.550,620971.155,86
481616.550,620971.155,86
481626.550,620971.155,86
481636.550,620971.155,86
481646.550,620971.155,86
481656.550,620971.155,86
481666.550,620971.155,86
481676.550,620971.155,86
481686.550,620971.155,98
481696.550,620971.155,98
481706.550,620971.155,98
481716.550,620971.155,98
481726.550,620971.155,98
481736.550,620971.155,98
481746.550,620971.155,98
481756.550,620971.155,98
481766.550,620971.155,98
481776.550,620971.155,113
481786.550,620971.155,113
481796.550,620971.155,113
481806.550,620971.155,113
481816.550,620971.155,113
481826.550,620971.155,113
481836.550,620971.155,113
481846.550,620971.155,113
481856.550,620971.155,113
481866.550,620971.155,119
481876.550,620971.155,119
481886.550,620971.155,119
481896.550,620971.155,119
481906.550,620971.155,119
481916.550,620971.155,119
481926.550,620971.155,119
481936.550,620971.155,119
481946.550,620971.155,119
481956.550,620971.155,119
481966.550,620971.155,127
481976.550,620971.155,127
481986.550,620971.155,127
481996.550,620971.155,127
482006.550,620971.155,127
482016.550,620971.155,127
482026.550,620971.155,127
482036.550,620971.155,127
482046.550,620971.155,127
482056.550,620971.155,129
482066.550,620971.155,129
482076.550,620971.155,129
482086.550,620971.155,129
482096.550,620971.155,129
482106.550,620971.155,129
482116.550,620971.155,129
482126.550,620971.155,129
482136.550,620971.155,129
482146.550,620971.155,143
482156.550,620971.155,143
482166.550,620971.155,143
482176.550,620971.155,143
482186.550,620971.155,143
482196.550,620971.155,143
482206.550,620971.155,143
482216.550,620971.155,143
482226.550,620971.155,143
482236.550,620971.155,149
482246.550,620971.155,149
482256.550,620971.155,149
482266.550,620971.155,149
482276.550,620971.155,149
482286.550,620971.155,149
482296.550,620971.155,149
482306.550,620971.155,149
482316.550,620971.155,149
482326.550,620971.155,149
482336.550,620971.155,141
482346.550,620971.155,141
482356.550,620971.155,141
482366.550,620971.155,141
482376.550,620971.155,141
482386.550,620971.155,141
482396.550,620971.155,141
482406.550,620971.155,141
482416.550,620971.155,141
482426.550,620971.155,124
482436.550,620971.155,124
482446.550,620971.155,124
482456.550,620971.155,124
482466.550,620971.155,124
482476.550,620971.155,124
482486.550,620971.155,124
482496.550,620971.155,124
482506.550,620971.155,124
482516.550,620971.155,116
482526.550,620971.155,116
482536.550,620971.155,116
482546.550,620971.155,116
482556.550,620971.155,116
482566.550,620971.155,116
482576.550,620971.155,116
482586.550,620971.155,116
482596.550,620971.155,116
482606.550,620971.155,136
482616.550,620971.155,136
482626.550,620971.155,136
482636.550,620971.155,136
482646.550,620971.155,136
482656.550,620971.155,136
482666.550,620971.155,136
482676.550,620971.155,136
482686.550,620971.155,136
482696.550,620971.155,153
482706.550,620971.155,153
482716.550,620971.155,153
482726.550,620971.155,153
482736.550,620971.155,153
482746.550,620971.155,153
482756.550,620971.155,153
482766.550,620971.155,153
482776.550,620971.155,153
482786.550,620971.155,153
482796.550,620971.155,141
482806.550,620971.155,141
482816.550,620971.155,141
482826.550,620971.155,141
482836.550,620971.155,141
482846.550,620971.155,141
482856.550,620971.155,141
482866.550,620971.155,141
482876.550,620971.155,141
482886.550,620971.155,108
482896.550,620971.155,108
482906.550,620971.155,108
482916.550,620971.155,108
482926.550,620971.155,108
482936.550,620971.155,108
482946.550,620971.155,108
482956.550,620971.155,108
482966.550,620971.155,108
482976.550,620971.155,93
482986.550,620971.155,93
482996.550,620971.155,93
483006.550,620971.155,93
483016.550,620971.155,93
479236.550,620961.155,86
479246.550,620961.155,86
479256.550,620961.155,86
479266.550,620961.155,86
479276.550,620961.155,86
479286.550,620961.155,86
479296.550,620961.155,86
479306.550,620961.155,86
479316.550,620961.155,86
479326.550,620961.155,86
479336.550,620961.155,86
479346.550,620961.155,86
479356.550,620961.155,86
479366.550,620961.155,86
479376.550,620961.155,86
479386.550,620961.155,86
479396.550,620961.155,86
479406.550,620961.155,86
479416.550,620961.155,86
479426.550,620961.155,86
479436.550,620961.155,86
479446.550,620961.155,86
479456.550,620961.155,86
479466.550,620961.155,86
479476.550,620961.155,86
479486.550,620961.155,86
479496.550,620961.155,86
479506.550,620961.155,86
479516.550,620961.155,86
479526.550,620961.155,86
479536.550,620961.155,86
479546.550,620961.155,86
479556.550,620961.155,86
479566.550,620961.155,86
479576.550,620961.155,86
479586.550,620961.155,86
479596.550,620961.155,86
479606.550,620961.155,86
479616.550,620961.155,86
479626.550,620961.155,86
479636.550,620961.155,86
479646.550,620961.155,86
479656.550,620961.155,98
479666.550,620961.155,98
479676.550,620961.155,98
479686.550,620961.155,98
479696.550,620961.155,98
479706.550,620961.155,98
479716.550,620961.155,98
479726.550,620961.155,98
479736.550,620961.155,98
479746.550,620961.155,98
479756.550,620961.155,98
479766.550,620961.155,98
479776.550,620961.155,98
